"station","N_10","S_10","nmin","zeta","zeta_low","zeta_high","alpha","alpha_low","alpha_high","logk","logk_low","logk_high","logN_mean","logN_low","logN_high","KS","p_KS","CvM","p_CvM","data","sector","rejected"
81,28.6580091265928,165,0.0009026900162484,0.0007016754947987,0.000701675308157434,0.000701675603788045,0.699252386921466,0.699251822688365,0.699252727391694,-0.160911984069692,-0.432104905678138,0.0790872091640496,1.40484128552146,1.15806718165272,1.76610096583964,0.0712293918516194,0.178,0.170435972349617,0.158,"metaT","Q",0
82,42.8121371370408,159,0.0012327922745017,1.48705810121798,0.626058095092208,6.04053766840848,-0.252125391524302,-0.412861088477571,0.0979374318467554,-1.91430268606187,-2.73032347843337,-1.20982260512568,1.98399234326292,1.34498330638177,3.3011228941103,0.0391635361911618,0.5435,0.0356948411519961,0.5255,"metaT","Q",0
84,479.746363575925,2664,0.0007294655449107,0.582016160330174,0.530466773542753,0.636279531539869,2.54951695883359,1.81472648790209,4.04079097995334,-0.129094386535187,-0.289687894023589,0.0840232845696641,2.67217578175907,2.64288917396733,2.70297147431684,0.0522595365495316,0.00025,1.8787542616364,0.00025,"metaT","Q",1
85,739.490034636513,1911,0.000728491294529,0.571436532414047,0.5183601822333,0.628368839496719,2.2624548967564,1.54736594921768,3.75935029787514,0.146040193082578,-0.0305367144221041,0.370031705091135,2.84152237688436,2.8055651171341,2.87882561326476,0.0826880446836188,0.00025,3.25712496041646,0.00025,"metaT","Q",1
92,12.282988311337,357,0.0008348639171814,6.29681996032197,3.24598141009846,6.73400673400673,0.489377648475343,0.289844915275617,0.91308856321704,-2.60808166366577,-2.71496852121856,-2.17324334986201,1.03410869467345,0.90164655928308,1.28399513763827,0.0319303223420451,0.37125,0.0373227492904158,0.64325,"metaT","Q",0
98,0.986602263951599,3,0.0215366705471478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
100,18.2096119699648,286,0.0017309100592503,3.47020672522585,1.78826736664314,6.73400673400673,0.262780040398387,0.0316512046271281,0.723247337078969,-2.12959074055224,-2.54703530748208,-1.65079579395563,1.36461294009792,1.16219658114118,1.79276993657744,0.0334386520137639,0.3835,0.0454545524430519,0.38825,"metaT","Q",0
102,5.22731639711454,63,0.0005782644837182,0.0901243387460964,0.00779807902442027,0.312082786505054,22.5489730498388,1.07601521742701,91.7979490067016,0.937156965580308,-0.359707881838839,1.41056008921921,0.704580101089566,0.473674455351868,0.920152962572069,0.0824237357085855,0.25,0.0998767896246578,0.115,"metaT","Q",0
109,1.52094170610627,56,0.0002755833180231,1.12847071149842,0.566995062647246,3.22674493196511,1.41365272430928,0.195574061559536,183.011085608876,-1.52164070652563,-2.4588811250172,0.768086042614052,0.121500612074493,-0.0635641893691883,0.345022916752329,0.0919483924920258,0.08975,0.100846945443289,0.03275,"metaT","Q",0
110,1.38664778832606,27,0.0007228306046478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
111,7.32258563525456,117,0.0003975568325562,1.87492381165011,1.05360212358209,4.95267415589758,0.3309237601548,-0.0553569085607124,1.52150018386276,-1.86533567185846,-2.51985996417619,-1.23463981212467,0.875058371496085,0.644161668797289,1.31145559627189,0.0557042938267475,0.2475,0.0459478827656259,0.37925,"metaT","Q",0
122,10.7962362719368,236,0.0014664711371817,6.23212880707315,2.36662377867655,6.73400673400673,0.285612388319244,0.0923867534903015,0.782791962395392,-2.58612609661906,-2.70940282412333,-2.00289373655981,1.05340522850381,0.849812891713084,1.49935141763063,0.0326000827351257,0.65375,0.0381974165750738,0.6,"metaT","Q",0
123,24.9559202163462,400,0.0003490722028293,1.8646897624191,1.35051029721128,2.9105508108517,0.0971021799591205,-0.0820634862390233,0.392576473448371,-1.96514892999017,-2.28787817949758,-1.66821251774948,1.63770888333861,1.37395594507795,2.25810402563946,0.0357842882474937,0.09925,0.151967287526921,0.00575,"metaT","Q",0
124,4.78388825438378,132,0.0017529880478087,6.73400673400673,0.867757849283674,6.73400673400673,0.250087125718225,0.00870610409374772,1.3465664327121,-2.82875756745381,-2.963823914071,-1.629007266592,0.619049499406448,0.37817568734491,1.07822424356182,0.0391188008296592,0.7545,0.0257126147115086,0.83075,"metaT","Q",0
125,8.76207606233997,205,0.0008277522763187,1.43390291764548,0.878801010003757,2.68213332725459,0.627219407115035,0.17697395823106,1.95136113869668,-1.67348440808937,-2.16697769742842,-1.13743965183913,0.986679564000306,0.835182070143187,1.26091692348735,0.0327668873594094,0.653,0.0321761502282441,0.63225,"metaT","Q",0
128,0.629307091314772,50,0.0006213258136978,1.92308726331302,0.226341168993512,6.73400673400673,0.360675865674228,-0.10227740600394,175.932246804318,-2.5006307385031,-3.33809071058469,0.496606739452098,-0.150355114554065,-0.439550426815237,0.361146880959012,0.0892699569089123,0.15275,0.0485411388863293,0.30875,"metaT","Q",0
131,2.13094309259538,18,0.0105913503971756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
132,0.817532260625086,8,0.003008488234662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
135,0.122210161345785,19,0.0005235053921055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
136,1.96583421901883,18,0.0004655011896141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
137,1.12805210011282,16,0.001401214385801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
138,0.62760616052733,11,0.0078165711307972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
142,0.84999907706792,36,0.0005125051250512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
143,0.327736296940486,7,0.0009827247336298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
144,0.7046489362954,41,0.0008267879288962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
145,15.9654723993181,145,0.001092746892501,0.241489916022006,0.12084718050625,0.402831673152509,196.917047274078,98.0425257461216,329.146715624542,1.81269746209603,1.58424013146952,1.96201794087289,1.20235527075682,1.0766856392015,1.31683638072505,0.0498291251367037,0.34325,0.0551521596765962,0.37825,"metaT","Q",0
146,2.38918468195784,36,0.0006138892441488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
147,1.43468169372584,14,0.0008534243652656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
148,1.10346467936934,19,0.0007531254707034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
149,6.08564765404641,127,0.0006981444056586,0.387070695666682,0.226504427454053,0.592984125385967,207.721416888436,121.138903218939,318.755944240094,1.33517960030832,1.17972935194283,1.45556998593322,0.782653512380565,0.670255869733057,0.887234413758208,0.0487477763723286,0.504,0.0394699823120407,0.6385,"metaT","Q",0
150,1.14612953779241,18,0.0011246221972306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
151,1.89766023508604,10,0.007473841554559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
152,29.4357423744844,121,0.000362056480811,1.20810604216707,0.891788440100394,1.85830269571233,3.45145227728916,1.17025334211435,178.127819496276,-0.165788647127986,-0.724481105076876,1.6142836294394,1.45891283201931,1.36761779417963,1.55408212645699,0.0974654685681753,0.0015,0.23059832701955,5e-04,"metaT","Q",1
155,691.062587792558,1852,0.0007968127490039,0.997193035041962,0.896226250152315,1.11394807408748,0.83506320995115,0.599167370969204,1.17009724517622,-0.514310982752801,-0.644336046899409,-0.374775950658558,2.83014253214409,2.77227088633753,2.92024994363616,0.0280756031362464,0.00025,0.395426023682861,0.00025,"metaT","Q",1
158,34.0627256135375,883,0.0008221430528912,6.73400673400673,4.42228567942452,6.73400673400673,0.569680760580474,0.434629848355928,0.814583367318695,-2.48367724498792,-2.52934963464448,-2.22188447333582,1.52666544086159,1.44105494685393,1.69303872240854,0.0242075747189612,0.17775,0.0510898861899435,0.4125,"metaT","Q",0
168,7.84854077712212,13,0.0054347826086956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
173,398.574275609527,5258,0.0009876543209876,3.70070540088073,3.21357550351541,4.36262604550942,0.278527144642328,0.211758842210654,0.350415465152813,-2.12013861140567,-2.22438639960168,-2.02585586085569,2.69260010656008,2.59671948257442,2.93206647933609,0.0168388987925694,0.00025,0.436320328278397,0.00025,"metaT","Q",1
175,5346.08558079765,2126,0.0011819060921886,1.56957241498406,1.41357467473946,1.76721911060254,0.551093469416646,0.398632924991033,0.745861503778388,-0.0422759200665113,-0.155452566961746,0.0696997234026979,3.73195019489099,3.65897581592867,3.86439989440066,0.0243133583307904,0.00075,0.372551766026583,0.00025,"metaT","Q",1
178,1.58106522030118,13,0.0010151302750519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","Q",NA
180,115.040526874847,246,0.000991571641051,6.73400673400673,2.46765180236291,6.73400673400673,-0.0236886627579628,-0.15230759369643,0.279935915549349,-2.80190506611937,-2.88447388111345,-2.18738406493277,1.35506476833689,1.00067132905532,2.1841634497677,0.0886861860740273,5e-04,0.542573280666712,0.00025,"metaT","Q",1
188,2403.14781487941,6697,0.0005175447676223,1.20084647395841,1.12788659962061,1.28308714017267,0.15865060417961,0.0959070506116025,0.228187916589244,-1.10196648644441,-1.16825755871845,-1.03325269007167,3.50572946150939,3.3672291753279,3.87374571823092,0.013581344434596,0.00025,0.329116314334341,0.00025,"metaT","Q",1
189,99.7166007081439,707,0.0010151302750519,2.74110095517704,2.12275309824403,3.82119262757546,0.669613175034446,0.425486763315884,1.0349569949794,-1.47088622106168,-1.70581992405921,-1.24727950870611,1.98442870290543,1.89726306129781,2.14517215084619,0.0316460970597864,0.0265,0.11271344501769,0.024,"metaT","Q",0
191,279.644088804991,1574,0.000628413979794,6.73400673400673,4.03271444721133,6.73400673400673,-0.346102813632662,-0.379542203397852,-0.29182835000244,-2.92897821615479,-2.96392474372707,-2.64592485859769,3.6131716781539,2.82424809756165,5.38010773777732,0.0455631598787593,0.00025,1.0176666353364,0.00025,"metaT","Q",1
193,182.466321352378,1114,0.0009320284934425,1.8572348670633,1.60660376850951,2.20013664672597,1.49958463417781,1.09127360866392,2.12655786538271,-0.927124197032414,-1.10106491445264,-0.749651712947236,2.2126910835631,2.17094960936733,2.26106858066306,0.0612329334866332,0.00025,1.12043098858999,0.00025,"metaT","Q",1
194,666.387254401877,4140,0.0011996161228406,0.710835518074492,0.635294066592973,0.79881882395605,0.254022212444054,0.152025554534848,0.38075695633869,-1.05671479533651,-1.16272757890536,-0.946482061695755,2.98561530237221,2.86489891016482,3.28281221333714,0.0519126079950961,0.00025,3.621221246829,0.00025,"metaT","Q",1
196,1069.31688110014,1990,0.0007323081019905,0.719694175802488,0.654246113333627,0.791621494424245,1.05084720692453,0.753209005258741,1.53185940989177,-0.164932585487885,-0.298744716407043,-0.00460206903579911,2.97343664241726,2.92241889332488,3.04431351035734,0.042774884147873,0.00025,1.03761243767942,0.00025,"metaT","Q",1
201,467.361646911922,1814,0.0010999371464487,1.82724243305177,1.49784210368495,2.30450522515058,-0.141637743466925,-0.212128477045916,-0.06100898494832,-1.75433982922633,-1.91748173649414,-1.598876289674,3.19878637475205,2.77795638260788,4.2570250176682,0.0351548386936609,0.00025,0.408858366190979,0.00025,"metaT","Q",1
205,2889.94376041356,7993,0.0003706334743799,1.11431649160125,1.04908583761745,1.1884128765701,-0.0558963746143883,-0.0958519346471919,-0.0113225915652799,-1.25884838685926,-1.32225989809939,-1.20005695303572,3.90864532356508,3.63629098098499,4.66049757418396,0.0273113816043453,0.00025,1.56967530240852,0.00025,"metaT","Q",1
206,282.013168345018,596,0.0011385984887692,0.72820747182667,0.608445828612837,0.87084968873522,1.3953989144085,0.768117583012472,3.04186860733421,-0.0739920653093424,-0.330178179968839,0.280635748770339,2.42347794625389,2.35189089896818,2.51208013474295,0.0597787045964039,0.00025,0.508410536280811,0.00025,"metaT","Q",1
208,7.77599825275589,104,0.0019167102282627,0.910017242446937,0.168475494263951,6.39128368759651,0.216890994016595,-0.173049182068336,7.98464234103329,-1.60381659418921,-2.72101561593835,0.0910961447463006,0.92973302963882,0.635566909073398,1.49269702509941,0.0419643863497824,0.72125,0.0328102467459814,0.5745,"metaT","Q",0
209,398.594195423383,909,0.0012698412698412,0.631595696942877,0.526619389895591,0.754764622599789,0.7652810243881,0.421388914654196,1.41706826363012,-0.378680088143171,-0.591659890434985,-0.127578226417573,2.50630194952091,2.4168490545697,2.64479512355501,0.044975421727518,0.00025,0.4561170633859,0.00025,"metaT","Q",1
210,116.288821804315,306,0.0026776151374509,0.367122565350458,0.227332148984577,0.565747218743114,1.38890283519278,0.445082128680567,40.9959053047731,0.0283890603051055,-0.453801168178942,1.55353671203926,2.0092868835152,1.8938721655677,2.1551223221793,0.082307783785136,0.00025,0.579229758003159,0.00025,"metaT","Q",1
7,4.12865079389193,136,0.0005382131324004,1.25849697345151,0.934541421064184,1.93179678692745,8.53660566617324,2.3483181340417,187.592569830697,-0.689774836893062,-1.3719908322937,0.746716866689547,0.614650957962511,0.540525951080278,0.688869853984246,0.0445280616058584,0.531,0.0468854587546124,0.42425,"metaG","R",0
11,3.72022376968151,29,0.0026905829596412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaG","R",NA
18,2.66535064887986,81,0.003545718276566,2.91926303096937,1.06406490051241,6.73400673400673,2.2726976424091,0.954907678367569,177.093490898926,-1.59065166958637,-2.24024934720428,0.623898304400198,0.430904754561653,0.32985979857439,0.54376771768987,0.0629220820752009,0.32325,0.0575508575218146,0.22475,"metaG","R",0
22,7.48587780429327,210,0.0009274717121127,1.22240651552574,0.858620818435195,1.80664389343755,3.97065814296028,1.62033294830534,174.859131641005,-0.942701861169241,-1.44463808713189,0.787201715272029,0.873823819846673,0.803691891043866,0.944672415631854,0.0783602672873779,0.00075,0.372673580685813,0.00025,"metaG","R",1
23,2.69390568731985,124,0.001262284735371,1.57148213638287,1.04025556325615,2.90995039222738,7.15300137463832,2.10072561210961,187.851141857181,-1.01424008926891,-1.76301633758287,0.539708102838646,0.429442900213714,0.359686892441859,0.500194741260372,0.0551539098781781,0.223,0.0768995992490271,0.09525,"metaG","R",0
25,8.68409518261058,134,0.0015258439824527,2.62516222852723,1.09713359616066,6.73400673400673,0.182648507259416,-0.104137433964455,1.00089620316971,-2.04559991674041,-2.6487481764284,-1.32800436805523,1.07094606119694,0.79818286591514,1.60846303923443,0.0973834791364363,5e-04,0.248363654002797,0.00025,"metaG","R",1
26,5.70815949028888,139,0.0024119633381572,5.65771019732624,1.36629422532699,6.73400673400673,0.328036606710861,0.0741975451585596,1.32360112170968,-2.45585937569048,-2.66255410811678,-1.50119511633601,0.862601619575129,0.64360606111894,1.31104706454908,0.0692611518353201,0.045,0.15442527195211,0.009,"metaG","R",0
30,2.97565301668525,96,0.0012893521005694,2.38331948229881,1.61667076264778,5.14812045635863,8.7535215722003,2.452243461983,195.736316773497,-0.945813930368775,-1.80032658672903,0.535541316058268,0.470824942738187,0.401175046944866,0.538536574829949,0.0568427740710558,0.38975,0.0525993288610508,0.3345,"metaG","R",0
36,93.7848680342004,494,0.0004426606858289,1.85871753576817,1.29310817461006,3.05953109427484,-0.232298634197689,-0.33323728064485,-0.083091170004168,-2.0968430472156,-2.43380017097359,-1.79718771089146,2.47348309420546,1.9194191296738,3.67268422496656,0.0277919721329744,0.26975,0.0410924815613379,0.47475,"metaG","R",0
38,1.03676727605452,47,0.0044552450384771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaG","R",NA
39,13.8548694033865,371,0.0002020944332169,1.16941277905855,0.95046933224973,1.4498416428989,3.87518510882071,1.96834003178399,24.4718316004032,-0.909296354124832,-1.26193236343924,-0.062601751644221,1.13986818048741,1.08653999760748,1.19506250567655,0.0265973247711351,0.59775,0.0366166022684415,0.58975,"metaG","R",0
41,10.6731609421406,189,0.0012418075198344,6.73400673400673,2.44654987399891,6.73400673400673,0.160891653480453,-0.0238286656080311,0.627024189396267,-2.59883791476344,-2.69240706677056,-1.95028475031154,1.1203358770817,0.870584790242552,1.6723086913415,0.0778384418402082,0.00525,0.203917170351024,0.0035,"metaG","R",0
46,7.63587572050066,307,0.0009956617594765,1.59969788269636,1.14901889506369,2.27378500495952,3.63644375833674,1.81105692860388,32.5290264529838,-1.25461931402366,-1.66080333748878,-0.193053918412119,0.880845877791061,0.828409871874167,0.934497665419045,0.0660570843653576,0.00025,0.281929227901017,0.00025,"metaG","R",1
51,2.92130544499245,86,0.0010744600838078,2.21095050398481,1.44446893954542,5.10563013250824,6.04908691193972,1.85337668311882,189.115234764834,-1.03757822435765,-1.84486916572505,0.606857016980202,0.459673739491974,0.379135576307031,0.540162759973454,0.0465928522092823,0.77625,0.0453369253015027,0.436,"metaG","R",0
52,6.23970594861688,296,0.0007077641729775,1.57155994749617,1.33647072859864,1.87013650543593,204.512558144259,173.770045497779,243.557202137825,0.436312724447878,0.394382713961531,0.474472514542808,0.795702189945279,0.754180853792457,0.834314279165446,0.0386005624688991,0.29975,0.0761837758151881,0.23425,"metaG","R",0
64,18.8329482163904,642,0.0005317349059796,1.83367211877676,1.49152944574691,2.34273117219273,1.9133125422342,1.26683856790233,3.27511076243744,-1.50078110651469,-1.74820160022758,-1.21205073518781,1.28878337741395,1.24263883962053,1.33929025129962,0.0559785663212025,0.00025,0.379532846705916,0.00025,"metaG","R",1
65,37.3223530151669,888,0.0006787463849377,1.69255381001677,1.40514528480456,2.08468148907603,1.26749946000935,0.874851076757743,1.94532345848251,-1.47692248647624,-1.67712849136448,-1.26219193299335,1.5978291628222,1.54511919722693,1.66320226048528,0.0309023935759004,0.00725,0.197706960497483,5e-04,"metaG","R",1
66,23.1768932051528,530,0.0005059814232534,3.39102367039486,2.31292186457354,6.38223598938571,0.226666351257168,0.0473699388940502,0.476451211885546,-2.33489443382035,-2.69718617494991,-2.05412318743389,1.47460034727001,1.29270981615257,1.86263115715604,0.0253648769736976,0.3725,0.0313604332655757,0.71875,"metaG","R",0
67,14.4757379752131,369,0.000966353333919,6.73400673400673,1.71421852873513,6.73400673400673,-0.140821442853869,-0.24178088161759,0.0701734808478296,-3.12407049926907,-3.20549682980187,-2.36601213175214,1.55329097980939,1.10678453713026,2.58339115757218,0.101774617193438,0.00025,0.929364918845947,0.00025,"metaG","R",1
68,2.55653208597268,174,0.0002586117720078,1.90063304533277,1.34559207319166,3.04680217712211,3.59423658483818,1.62172402534961,64.1808822681032,-1.56211273143279,-2.0562988206202,-0.182510211401882,0.401106348050191,0.334615514271086,0.46862494021457,0.0328543629811102,0.80725,0.0383515497340809,0.5535,"metaG","R",0
70,4.22703175037402,221,0.0009595394210778,1.30862622142438,1.04565493735742,1.62875304747254,220.466233004233,175.962102023131,274.642842147565,0.498008602025309,0.444532294306838,0.548225168031199,0.625768856654965,0.576041985890777,0.674971123325759,0.0454050230186235,0.2475,0.0598816706038956,0.359,"metaG","R",0
72,3.62812814519833,107,0.0008965092172353,1.59023742113332,1.2232035062592,2.12102336810136,321.331726496449,246.93619488177,428.919006303597,0.833364188381694,0.764948090906212,0.896874428455318,0.557260419252738,0.490744058810475,0.622416142290231,0.0742694941455331,0.1035,0.106382032576732,0.089,"metaG","R",0
76,10.7291699428439,133,0.0009037505648441,0.613284119868122,0.438389246076116,0.838677321073318,221.652741066599,158.157119309402,303.481678010835,1.44083477248324,1.33957391870434,1.53688616502529,1.02905397967589,0.936568374810913,1.12115947368703,0.06507466888008,0.1295,0.101348822762917,0.10025,"metaG","R",0
78,4.82365989839616,152,0.0007077641729775,1.0410425470303,0.806575410363934,1.34774272842629,205.972703327694,159.357617917096,266.948885191531,0.789532958810176,0.71757354865781,0.853265000593285,0.68101540439912,0.612782297577051,0.746042091565405,0.0778571784955518,0.018,0.200483672166396,0.0035,"metaG","R",0
80,52.2926848011038,1995,0.0004960499724416,6.73400673400673,5.15021765903702,6.73400673400673,0.962287932834038,0.84871718689525,1.17594607268386,-2.43444812692355,-2.46568296781351,-2.26136063862193,1.70929504703637,1.67143772820565,1.76273692571744,0.0794420080708942,0.00025,3.11843503226646,0.00025,"metaG","R",1
81,13.5078188861673,590,0.0004092594960992,6.73400673400673,3.65050935182507,6.73400673400673,0.259644505242488,0.13312331163565,0.496166667941042,-3.05096645167815,-3.10402666532757,-2.68608969343858,1.06691108338982,0.904838457588849,1.44885460848273,0.139079078663441,0.00025,2.85504237371748,0.00025,"metaG","R",1
82,53.9846084230994,623,0.0008955223880597,1.25163301634966,0.969156121583166,1.655520628769,0.440301024461728,0.200745314447994,0.873191750438749,-1.39379548802674,-1.62684401762196,-1.12663988305387,1.83454975451764,1.70039515340319,2.11659341529921,0.0416823725758884,0.001,0.220931535439858,5e-04,"metaG","R",1
84,96.2699204445859,3783,0.0005511666360462,6.73400673400673,5.40775243426413,6.73400673400673,0.725627985325272,0.650184107833357,0.850539833556935,-2.67480874603166,-2.697074138737,-2.54309559497904,1.8683327227522,1.82899485970534,1.92996089077873,0.0693529200518126,0.00025,6.00692009453348,0.00025,"metaG","R",1
85,286.949154417562,2728,0.0011736726688698,6.73400673400673,4.41460023857807,6.73400673400673,0.125169251903676,0.0731937816358166,0.215269621914073,-2.81889125848493,-2.845069327041,-2.58550514596739,2.19869724399451,2.02658644709244,2.63961355685797,0.0733443214233362,0.00025,3.80146408094298,0.00025,"metaG","R",1
92,40.8451670428931,1260,0.0004593055300385,6.73400673400673,4.63213043626071,6.73400673400673,0.40891373713916,0.308999767129411,0.582893448711842,-2.72572271851004,-2.76375878613048,-2.49992732722512,1.57467105294103,1.47125618647104,1.8022546079889,0.104302275278366,0.00025,3.76568831298985,0.00025,"metaG","R",1
98,0.421705986361799,29,0.0025239777889954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaG","R",NA
100,46.6093564946575,985,0.0011994242763473,6.73400673400673,4.27474372716928,6.73400673400673,0.303033765330342,0.203276029974127,0.483856022778257,-2.49199198922511,-2.5339690706389,-2.22153560503023,1.80603864861381,1.67161572448979,2.13143652746853,0.0566219515673001,0.00025,0.671931936962928,0.00025,"metaG","R",1
102,45.4762857740731,593,0.0001837222120154,0.741515365657661,0.662443077410011,0.841251090723309,27.5630128893448,7.44783408806446,175.074016098045,0.450544474538376,-0.148817673057755,1.24101613664116,1.65779631444051,1.61495423440625,1.69958273641298,0.0654736833636891,0.00025,0.515623104272144,0.00025,"metaG","R",1
109,16.87922180935,566,0.0007141764015711,4.96280055079302,3.33914650624743,6.73400673400673,0.877558970798949,0.613475435147068,1.33571302559656,-2.24398730343369,-2.46157205120982,-1.95097939098151,1.25776605567896,1.18404340979017,1.36602286979833,0.0627094591045395,0.00025,0.505396950005556,0.00025,"metaG","R",1
110,44.9505703901847,800,0.0009184512012374,1.89060942588492,1.53516625817616,2.44491072649763,1.05386710321914,0.703962758392786,1.62116803424399,-1.48502603051392,-1.70651040334906,-1.26577740276364,1.67168243169315,1.6111121505583,1.76105689977718,0.0433830297382712,0.00025,0.280351306511845,0.00025,"metaG","R",1
111,14.252509928441,492,0.0012648958125291,1.78327136293326,1.3657221818984,2.37582131325882,3.81697853494044,2.20835578694353,10.6535872439441,-1.20859845829167,-1.53761435729196,-0.691777143587336,1.15673967526581,1.11725263620391,1.19748437279446,0.0373078885352877,0.0285,0.104107673293389,0.0315,"metaG","R",0
122,89.9548962706741,1453,0.0003397473515149,6.73400673400673,4.61500541899906,6.73400673400673,0.112222494350848,0.0443862475194009,0.223869832022279,-2.52173353260167,-2.55484514185079,-2.30188390121183,2.22571740756243,2.02948320924342,2.72280778190528,0.0463999570010269,0.00025,0.725284682948407,0.00025,"metaG","R",1
123,58.5747651854722,1547,0.0003088612286499,5.66342180544812,4.17406369878481,6.73400673400673,0.27991691708111,0.179620340922887,0.412211946429177,-2.53435945840165,-2.65719613207989,-2.34530911576217,1.91708464316943,1.78883192079796,2.21386919515861,0.0390888783512893,0.00025,0.397216732551886,5e-04,"metaG","R",1
124,30.9085550923399,608,0.000539374325782,2.87519174695915,2.13018593700743,4.39366286102155,0.337197502005554,0.147444644484088,0.611729898694833,-2.03269800899408,-2.31087822448218,-1.79940655340973,1.64142689879342,1.49499106252057,1.966128000265,0.0422652221504498,0.00175,0.275970795877986,0.00025,"metaG","R",1
125,69.5163312646564,879,0.0004941779658399,2.87993309718186,2.23898775178362,4.04881122609077,0.321910419146161,0.161726037221136,0.53879741990622,-1.91456664202515,-2.14666249250716,-1.71595779135397,1.93959454301466,1.80155926909402,2.24628889100959,0.0248301595888092,0.099,0.0817145074652513,0.09275,"metaG","R",0
128,10.7963214829698,284,0.0017908309455587,6.73400673400673,1.87317584405496,6.73400673400673,0.136898840559296,-0.015390802705933,0.528516099535173,-2.74415812651752,-2.82902987913076,-2.0010945075322,1.20332421174097,0.960233168941116,1.74771213076103,0.0540096325876751,0.0215,0.132171884490689,0.02025,"metaG","R",0
131,1.77105878970924,63,0.0019611688566385,1.66388146432465,0.625085787750367,6.73400673400673,2.02695687608314,0.567160749124142,182.403989178494,-1.47559739990355,-2.46520961637157,0.771716624076712,0.248163474348179,0.115478573665705,0.403718739058752,0.0610961521229795,0.534,0.0256693587215259,0.81325,"metaG","R",0
132,9.81121761196807,201,0.0015410479125805,1.86998769474205,1.14338489492138,3.77755730203537,1.08620296271601,0.456626112203884,3.16666602225028,-1.5362990839825,-2.05242929439769,-0.964819464835532,1.00385842426859,0.896789595065641,1.16059592112296,0.0387279398203844,0.3975,0.0340512854786455,0.598,"metaG","R",0
135,7.73989420552784,251,0.0014090460758066,1.46403218504728,0.915317099805122,2.52524179023883,1.75619458792236,0.858520138420448,6.73851602472074,-1.45295177656853,-1.90731633229263,-0.760219620585954,0.879467825068878,0.801055106433601,0.970058020610482,0.0412548997468205,0.16025,0.0630072190522678,0.15625,"metaG","R",0
136,9.71158000137585,292,0.0008673967255773,2.57928938298941,1.60964280504904,5.48600959911176,0.546543338917497,0.211271824943278,1.20641091110532,-2.05888170702949,-2.53672368038765,-1.64517474541509,1.06343345792096,0.926675259002756,1.32319583604746,0.0453089380886759,0.04225,0.0805416101870811,0.079,"metaG","R",0
137,11.0043745686345,302,0.0005603182607721,1.13075480876751,0.868467181209491,1.50670650965998,4.05447473590698,1.85571559998857,153.874367096582,-0.886115883295234,-1.29127953003663,0.697118268308309,1.0439586655065,0.986339682823009,1.10220687334753,0.0703107166159788,0.00025,0.296896707979687,0.00025,"metaG","R",1
138,4.47939267486808,149,0.0008534243652656,1.46702177826156,1.07562179484053,2.27814123552644,8.50174122319712,2.47397414688864,186.826929998901,-0.767536706780839,-1.450887878142,0.675659378599948,0.644500528856246,0.578869763857666,0.710532439947508,0.0742566128252019,0.0085,0.164922854241,0.004,"metaG","R",0
